specimen_ID	cre	excitation	R_input	R_ASC	C	El	th_inf	total charge 1/300+1/100	total charge 1/3+1/10+1/100	spike_cut_length	reset_slope	reset_intercept	LIF_opt_th_inf	LIFASC_opt_th_inf	peak_v_long_square	fast_trough_v_long_square	upstroke_downstroke_ratio_long_square	upstroke_downstroke_ratio_short_square
382982932	Nr5a1-Cre	excitatory	171868428.857546	179383785.379385	8.01E-011	-0.0815642319	0.0299691549	-1.95E-012	-2.34E-012	88	0.701135389	0.0057398404	0.0417946937	0.0345229146	30.53125	-48.7500038147	2.6878557105	3.5666643831
328535908	Sst-IRES-Cre	inhibitory	478497843.056059	538178419.493577	9.27E-011	-0.066146883	0.0199022933	-2.64E-013	0	75	0.8843114091	-0.0068547937	0.0206990275	0.0225661019	34.90625	-53.59375	1.8767855954	1.9587731205
480648382	Rorb-IRES2-Cre-D	excitatory	125622704.5475	114731730.242131	7.65E-011	-0.0755118306	0.0260224523	-1.72E-012	-2.59E-012	67	0.2485749289	0.0196680605	0.0367028145	0.0313289444	30.7187519073	-48.65625	2.9486207701	3.1978955623
478058328	Pvalb-IRES-Cre	inhibitory	147786235.126482	176791261.924971	4.95E-011	-0.0698537464	0.0279290107	-7.20E-013	0	29	-0.0398548449	0.0093337551	0.0235199192	0.0219036984	21.5937519073	-62.4687538147	1.4106494011	1.40431379
464079491	Scnn1a-Tg2-Cre	excitatory	223792123.919428	323209425.244123	1.31E-010	-0.0780592651	0.0279423135	-1.45E-012	-3.83E-012	134	0.1401414839	0.0226671374	0.0287509183	0.0305649389	33.3125038147	-48.03125	3.1247076057	3.1283378372
479415457	Scnn1a-Tg3-Cre	excitatory	140668043.006077	158089348.461484	1.67E-010	-0.0772792778	0.0318749109	-2.55E-012	-4.21E-012	128	0.4144556602	0.0134352254	0.0351928239	0.035093792	49.0937538147	-47.0000038147	4.6772020823	4.1873739375
570280138	Chat-IRES-Cre-neo	inhibitory	144707106.191534	148854252.146245	8.08E-011	-0.0706492558	0.0238781442	0	-5.87E-012	89	0.6065457071	0.007406705	0.0381626185	0.029263577	37.1250038147	-48.90625	3.2313770119	3.4686904497
478499902	Rorb-IRES2-Cre-D	excitatory	286959738.062933	315308371.677503	9.49E-011	-0.081862154	0.0493904041	-1.73E-012	-2.82E-012	77	0.7260286387	0.0060604203	0.0391381363	0.0350254677	26.1875019073	-43.6562538147	3.2999292534	2.8606385869
566517779	Chrna2-Cre_OE25	inhibitory	194141400.844567	200535846.32054	1.33E-010	-0.059582509	0.0152290038	-2.09E-012	-3.43E-012	117	0.1202555227	0.0097532177	0.0220731026	0.0204081259	39.2187538147	-47.5000038147	3.0205568054	2.8052644276
464188580	Htr3a-Cre_NO152	inhibitory	173749383.653734	195945883.556714	6.33E-011	-0.0782441769	0.0386697788	-2.04E-012	-3.77E-012	56	0.4187049512	0.0149881801	0.0486136576	0.0389681134	24.6875	-52.7500038147	4.3532473755	2.7548740434
487405644	Pvalb-IRES-Cre	inhibitory	162474782.314899	172209995.973388	4.04E-011	-0.0697766838	0.0275280652	-7.38E-013	0	28	0.0284136438	0.0119097498	0.0315669849	0.026222557	19.0000019073	-58.0312538147	1.2720698178	1.4043705525
486557574	Htr3a-Cre_NO152	inhibitory	358754869.985757	379866385.451283	4.30E-011	-0.0732573776	0.0259836911	2.53E-013	0	48	0.6044492123	0.0030980651	0.0289952241	0.0304528595	32	-56.9687538147	1.7837000705	1.9107763975
488419491	Rbp4-Cre_KL100	excitatory	132914097.078507	139181906.625685	1.06E-010	-0.0772815475	0.0253898896	-1.60E-012	-4.20E-012	68	0.1167212411	0.0156134187	0.0279239642	0.02391404	39.4375038147	-56.9375038147	3.4794353312	3.8852903738
555263276	Chrna2-Cre_OE25	inhibitory	279043482.677065	261200532.20831	6.91E-011	-0.0708252818	0.0236448532	4.53E-013	0	60	0.3890814373	0.0033089572	0.0296008392	0.0280412766	25	-59.7812538147	1.6251155415	1.5507288459
532571720	Ctgf-2A-dgCre	excitatory	176974718.444209	183121744.062884	1.09E-010	-0.0765926628	0.0311709836	-2.58E-012	-4.01E-012	108	1.3381103621	-0.0177247421	0.0426021373	0.0343477305	45.53125	-46.96875	5.371530788	4.8742435702
475895240	Pvalb-IRES-Cre	inhibitory	168311646.485924	206895330.772282	5.30E-011	-0.076288681	0.0306734243	-7.72E-013	3.81E-013	35	0.1007381154	0.0159089605	0.0260834032	0.0278318682	20.09375	-58.46875	1.5094790235	1.7770185577
518290966	Scnn1a-Tg2-Cre	excitatory	161163992.165172	207236639.499432	1.83E-010	-0.07236778	0.0266342329	-2.61E-012	-4.62E-012	169	0.3446280301	0.0147505577	0.0282961031	0.0283260438	38.84375	-43.6562538147	4.1337571051	3.7031273258
490612150	Rorb-IRES2-Cre-D	excitatory	94068932.8028866	94095875.3377955	9.51E-011	-0.0798867035	0.0233875227	0	-6.62E-012	67	0.7053093057	0.0029365185	0.0469730438	0.03407602	32.125	-53.5625038147	2.9989527512	3.4252847224
555251867	Chrna2-Cre_OE25	inhibitory	131964737.079955	135217991.574865	1.22E-010	-0.0722549286	0.0276351759	3.88E-013	-1.15E-012	65	0.7159724726	-0.00845156	0.0286729522	0.0280514958	42.5	-61.5937538147	2.4281945647	2.0688658957
519517188	Htr3a-Cre_NO152	inhibitory	206245719.072401	177195760.415907	7.17E-011	-0.0730636787	0.0270739951	0	-2.47E-012	60	0.606904448	0.003427714	0.0364168736	0.0269050036	23.0000019073	-53.4687538147	2.0757909451	2.1651751688
497583188	Rorb-IRES2-Cre-D	excitatory	311472422.413831	371391814.455939	1.18E-010	-0.0758564968	0.0285877381	-2.15E-012	-2.14E-012	85	0.7272769784	-0.0002830142	0.0242008923	0.025432645	38.625	-50.96875	4.7304564138	4.5445647554
524876305	Vip-IRES-Cre	inhibitory	265811514.215803	279242324.804819	5.80E-011	-0.0712839718	0.025589501	0	-3.18E-012	69	0.6101601449	0.0041537046	0.0335634684	0.028306457	33.6250038147	-51.4687538147	3.1612024479	3.3139818349
485061364	Sst-IRES-Cre	inhibitory	134716106.469665	137180879.50155	5.20E-011	-0.0700138321	0.0228980175	-6.60E-013	0	29	-0.0655928686	0.014413268	0.0269052204	0.0227803242	14.4062509537	-60.0625	1.3210803334	1.3564926771
489259263	Cux2-CreERT2	excitatory	268358636.080821	283741158.818679	7.17E-011	-0.0808233871	0.0325502331	0	-2.56E-012	70	0.1237413678	0.0218353661	0.0366184721	0.0322535805	40.0625038147	-54.9687538147	3.3696612774	3.5959299709
502143149	Rorb-IRES2-Cre-D	excitatory	165841083.64814	161152579.397533	1.15E-010	-0.0812563915	0.0281438898	-2.20E-012	-2.91E-012	95	0.2487791057	0.0191127779	0.0382028394	0.0344758912	31.65625	-52.25	3.4555868525	3.4530383473
488380827	Rbp4-Cre_KL100	excitatory	76656690.5108339	77024706.1500856	1.46E-010	-0.079741066	0.0266461378	-4.27E-012	-4.60E-012	115	0.5389185806	0.0090735746	0.0434271052	0.0337037713	31.0937519073	-48.7500038147	3.1546793315	4.2643453545
509617624	Pvalb-IRES-Cre	inhibitory	188500431.632077	194535214.092591	5.63E-011	-0.0723109487	0.0284655362	-1.93E-013	-7.28E-013	39	0.1831811854	0.006838258	0.0340395054	0.0299962484	14.5312509537	-62.0312538147	1.1754609408	1.3943278163
490558274	Rbp4-Cre_KL100	excitatory	69596897.6399998	88886905.9239635	1.63E-010	-0.0782315636	0.0229506857	-4.54E-012	-1.60E-012	94	0.9848247484	-0.0038569645	0.0324706463	0.0315595159	36.375	-46.09375	3.4821824155	3.3257527988
333785935	Pvalb-IRES-Cre	inhibitory	122903218.528411	108888040.1492	5.12E-011	-0.078109705	0.0315915782	2.47E-013	-1.31E-012	38	0.3101000587	0.0093889671	0.0534191265	0.0402814893	13.1875009537	-64.0625	1.2769015575	1.4588904794
487353993	Cux2-CreERT2	excitatory	159917455.050637	160437571.961142	8.74E-011	-0.0723920078	0.0280767737	0	-4.37E-012	72	0.2316392	0.0160846546	0.0326413584	0.0261154212	46.75	-48.9375038147	3.4463698218	3.3258301736
485574832	Rbp4-Cre_KL100	excitatory	82624390.537808	112690835.56189	1.68E-010	-0.0717072792	0.022209814	-2.23E-012	-6.80E-013	91	0.5955141919	0.0055779922	0.021763484	0.0241591796	42.8750038147	-48.4375038147	3.0848607096	2.9957876937
314617802	Rorb-IRES2-Cre-D	excitatory	280405666.764304	451679585.897661	1.21E-010	-0.0692210058	0.0204088823	-1.93E-012	-2.35E-012	188	0.4791801833	0.002441352	0.020513426	0.023378722	42.25	-47.5	3.989207835	4.3123515908
477991293	Htr3a-Cre_NO152	inhibitory	130706199.504062	140551824.978682	5.56E-011	-0.0717084446	0.0282811423	-1.33E-012	-2.45E-012	53	0.548437598	0.0101949986	0.0384462277	0.028884573	28.9062519073	-46.6250038147	3.0218314261	2.2556877757
487668030	Pvalb-IRES-Cre	inhibitory	168675597.164727	161145017.990404	5.23E-011	-0.0762682514	0.031100412	-2.37E-013	-9.62E-013	33	0.42280727	0.0046902478	0.0467609244	0.0394942546	11.9375009537	-57.3750038147	1.3712378192	1.5743624748
328031983	Sst-IRES-Cre	inhibitory	251414718.582329	302103498.355493	7.86E-011	-0.0721472448	0.0247534492	-2.95E-014	0	39	0.202566173	0.0041753641	0.0271500838	0.0294628367	34.5	-64.875	1.3144897219	1.4296709005
517645929	Scnn1a-Tg2-Cre	excitatory	295242892.440702	326646836.029369	1.28E-010	-0.0716447868	0.0262431715	-1.58E-012	-2.06E-012	186	0.5469127199	0.0031910484	0.0281189853	0.028088194	32.5000038147	-47	4.455772231	4.0376014505
561934585	Vip-IRES-Cre	inhibitory	203467342.918991	190784101.789035	1.01E-010	-0.0667352778	0.0239070007	0	-7.18E-012	96	0.899931824	-0.0043185475	0.0458460384	0.0300047593	29.8125019073	-45	2.638843145	2.8740254997
488686369	Htr3a-Cre_NO152	inhibitory	110683090.808138	124168646.584188	6.64E-011	-0.0709720688	0.026753756	-1.85E-012	-4.47E-012	58	0.1991958236	0.0124448125	0.0359472834	0.0264338099	9.5000009537	-55.5312538147	3.2259519211	2.5093550186
480169178	Rorb-IRES2-Cre-D	excitatory	143734047.536971	138356343.388211	1.30E-010	-0.0745830593	0.0217431036	-2.01E-012	-4.05E-012	123	0.1742971261	0.0186103742	0.0320275455	0.0286728781	38.8750038147	-48.4687538147	4.0153479092	4.9646449054
469614747	Pvalb-IRES-Cre	inhibitory	120980313.053634	126788846.227792	5.26E-011	-0.0768761711	0.0281043438	-5.63E-013	0	31	0.1417128498	0.0080683884	0.0289534985	0.0269597842	15.65625	-67.40625	1.3771929055	1.4058931266
471141261	Rbp4-Cre_KL100	excitatory	116667148.223824	148933710.500735	1.38E-010	-0.0789413662	0.0299795743	-3.74E-012	-2.60E-012	112	1.2092359601	-0.0117267842	0.0315330747	0.0305306653	35.6875038147	-43.1250038147	3.9278155439	3.8818498907
322197160	Sst-IRES-Cre	inhibitory	128773489.056116	114601337.875478	1.03E-010	-0.0743747584	0.0233140577	0	-8.43E-012	58	0.4837222352	0.0063557659	0.0598457544	0.0413993171	14.4375	-56.6562538147	1.4912858625	1.609552846
518623704	Chat-IRES-Cre-neo	inhibitory	222608075.497012	226137077.160882	5.53E-011	-0.0769983253	0.0301580889	7.29E-013	-2.05E-012	82	0.681567639	0.0055412191	0.0423390778	0.0367375678	37.8437538147	-52.6562538147	3.2806085212	3.4994969384
490170480	Cux2-CreERT2	excitatory	181732864.725914	174920526.639693	7.29E-011	-0.0775873299	0.0301152002	-1.05E-012	-2.36E-012	94	0.5532515327	0.0091882766	0.0319509201	0.0265556327	44.25	-52.5312538147	4.5757324526	4.6561826206
480735016	Pvalb-IRES-Cre	inhibitory	205428227.029656	179619326.758605	4.80E-011	-0.0789939702	0.0356286193	0	-3.73E-013	33	0.2724421439	0.0078019568	0.0478290409	0.0387466336	9.0625009537	-63.5937538147	1.2261119276	1.5166109492
503254105	Pvalb-IRES-Cre	inhibitory	123014899.243756	109735190.446261	7.15E-011	-0.0736231098	0.0242244864	0	-1.58E-012	50	0.1131778441	0.0150530094	0.043863821	0.0309957092	11.7187509537	-62.4062538147	1.2781365842	1.3441621424
320668841	Scnn1a-Tg2-Cre	excitatory	227021617.781394	308402886.904199	1.39E-010	-0.0767287165	0.0291056899	-2.25E-012	-3.69E-012	150	0.5251115966	0.00615555	0.0274811332	0.0296246249	42.34375	-47.9687538147	4.0115898895	4.0465399845
473642382	Rorb-IRES2-Cre-D	excitatory	113750271.688491	97403326.6581712	1.12E-010	-0.0765982208	0.0289604436	-2.13E-012	-4.90E-012	85	0.3320303533	0.0190272077	0.0454894382	0.0364263208	36.1562538147	-44.5625038147	3.4473208755	3.5331743886
482809953	Nr5a1-Cre	excitatory	236701480.675113	276644557.765693	1.07E-010	-0.0692500966	0.0226749282	0	-4.25E-012	78	-0.0579047013	0.0227871134	0.0259953446	0.023841444	49.3125038147	-50.6875038147	3.0748480464	3.3569542082
491029832	Sst-IRES-Cre	inhibitory	175239565.867136	192455290.80662	4.51E-011	-0.0715516605	0.0253250833	-4.63E-013	0	34	0.5539683647	-0.0075235046	0.0254082041	0.0245050063	22.53125	-65.46875	1.7103609361	1.7069360077
522257166	Htr3a-Cre_NO152	inhibitory	240754811.284237	262437095.986501	5.23E-011	-0.0752955297	0.036498082	-1.07E-012	-4.11E-012	87	0.5796986347	0.0003773923	0.0403904134	0.032777248	25.5000019073	-56.9062538147	4.4738129891	2.916723754
570438732	Chat-IRES-Cre-neo	inhibitory	322380112.47535	328366588.107878	4.71E-011	-0.0732784138	0.0339541837	3.13E-013	-2.52E-012	78	0.4802747607	0.0123290008	0.0457326644	0.0407015283	22.4375019073	-44.3750038147	2.6704405879	2.8718069181
485184849	Pvalb-IRES-Cre	inhibitory	92615210.5360596	106887402.581583	7.38E-011	-0.0756099319	0.0321798648	-3.86E-013	-5.38E-013	21	0.3335516328	0.0079724651	0.0297850427	0.0277732658	11.0000009537	-55.5312538147	1.1261982392	1.2613548416
490779678	Rbp4-Cre_KL100	excitatory	163785996.311346	239156058.492335	1.13E-010	-0.0682129033	0.0190953019	4.58E-013	-2.41E-012	92	0.728537217	0.0016849547	0.0163508536	0.0169395638	50.71875	-51.6875	3.1639470907	3.1145823709
482516216	Htr3a-Cre_NO152	inhibitory	151648608.196014	162773609.197943	7.30E-011	-0.0723694941	0.0222433654	3.03E-013	-2.62E-012	39	0.3997715579	0.00825267	0.0340730889	0.0295280775	27.125	-51.7812538147	2.2257820685	2.5279192467
469704261	Nr5a1-Cre	excitatory	100311219.205866	94498696.8929677	1.00E-010	-0.0856946926	0.0300577826	-2.62E-012	-4.57E-012	75	0.2607039615	0.0229759341	0.0522678295	0.038096862	24.2187519073	-53.4687538147	2.8314899715	3.4116822101
523205934	Vip-IRES-Cre	inhibitory	259504200.879622	213612752.402642	6.50E-011	-0.066174099	0.0190449195	0	-5.62E-012	57	0.3912947531	0.0093013397	0.0544316151	0.0343161522	23.65625	-49.2500038147	2.3863041732	2.4377018193
488432250	Ntsr1-Cre_GN220	excitatory	300459162.547293	566407540.759577	9.14E-011	-0.070637708	0.0266135176	-1.55E-012	-1.34E-012	128	0.9173330924	-0.0068588789	0.0225549851	0.0229516071	31.1875	-47.84375	2.553382345	2.481194983
488440436	Pvalb-IRES-Cre	inhibitory	182670904.376881	216647117.140457	5.06E-011	-0.0730722313	0.0269280155	-8.12E-013	0	40	0.1097290111	0.0114182854	0.0274179929	0.0243337898	20.9375	-59.5	1.6085892896	1.8227807894
578774163	Chat-IRES-Cre-neo	inhibitory	322220244.444009	314902790.121107	5.02E-011	-0.074297718	0.0292255976	0	-4.19E-012	105	0.6337533187	0.0066495839	0.0483415261	0.0345389638	33.6875038147	-50.5937538147	3.4484070771	3.8346557198
500857324	Rorb-IRES2-Cre-D	excitatory	193428610.975559	239213718.801096	1.60E-010	-0.074451004	0.0260560692	-2.79E-012	-3.78E-012	177	0.6958211999	0.0006522349	0.0322242158	0.0295992972	40.5	-46.1250038147	4.1436436103	4.3275470151
476615310	Rorb-IRES2-Cre-D	excitatory	234227025.998022	249301709.950141	4.61E-011	-0.0681590519	0.0274477644	-6.40E-013	-4.11E-012	51	0.5385190986	0.0080726105	0.0396431169	0.030787075	27.6250019073	-53.7812538147	3.7164701068	2.5095726598
469864405	Scnn1a-Tg3-Cre	excitatory	237137874.243682	273183079.836565	8.57E-011	-0.078266243	0.032437261	-2.07E-012	-9.43E-013	98	0.5970155153	0.0080923483	0.0352282173	0.0350222542	33.90625	-41.4375038147	2.6689812763	2.8013427417
479722622	Rbp4-Cre_KL100	excitatory	138358869.85509	211810922.264475	1.54E-010	-0.0679845371	0.0174299664	0	-4.79E-012	91	0.8239820624	0.0014834009	0.0173571995	0.0186941937	38.1562538147	-46.6250038147	3.8862715922	3.9722071505
480952106	Pvalb-IRES-Cre	inhibitory	139944662.545073	147668357.269746	4.34E-011	-0.0723152313	0.0245105525	-2.67E-013	-5.25E-013	39	0.0054467911	0.0111134325	0.0250967622	0.0199108948	23.7187519073	-65.0937576294	1.4138483131	1.5027181969
521958756	Cux2-CreERT2	excitatory	212113093.542505	248354306.463593	1.07E-010	-0.074568924	0.0238312977	-3.03E-012	-1.45E-012	150	0.2142264804	0.0132060604	0.0294726696	0.0264091513	32	-50.9062538147	3.1201105957	4.2021530485
478396248	Sst-IRES-Cre	inhibitory	349601633.333376	351419178.419922	8.59E-011	-0.0677603073	0.0290828918	-7.47E-014	0	40	0.713875494	-0.0033581106	0.0266761958	0.0265822683	15.1250009537	-52.40625	1.8053073255	1.747028077
482726727	Nr5a1-Cre	excitatory	221319755.327577	213342034.741429	9.49E-011	-0.0838532124	0.0311218257	-2.12E-012	-2.13E-012	62	0.2481404761	0.0205948067	0.0390134632	0.0342519382	43.6562538147	-53.4062538147	4.4122934809	4.913151028
476218657	Scnn1a-Tg3-Cre	excitatory	128147772.520425	112672330.302474	1.15E-010	-0.0773486506	0.030215621	-1.86E-012	-5.79E-012	88	0.3431085487	0.0164492663	0.0419481104	0.0327647236	53.7187538147	-47.8125038147	4.5042944831	5.3861239527
327566447	Htr3a-Cre_NO152	inhibitory	261803843.455137	222314076.125988	4.87E-011	-0.0627736578	0.0182605739	-3.08E-013	-2.08E-012	58	0.5909376567	-0.0043062699	0.0390236861	0.0280189191	25.03125	-56.625	2.2726446718	2.3784193762
501891177	Ctgf-2A-dgCre	excitatory	842531168.684985	1359051815.60123	5.27E-011	-0.0699639842	0.0240920442	6.62E-014	-1.05E-012	176	0.8079143719	-0.0030611779	0.0199146462	0.0204545473	38.2500038147	-52.15625	3.2085565206	3.4721401782
354833767	Nr5a1-Cre	excitatory	118819994.93683	109258194.789162	8.86E-011	-0.0823462321	0.0296812673	-1.69E-012	-3.34E-012	65	0.2655695225	0.0241865914	0.046277611	0.039668731	37.65625	-48.03125	3.500343564	3.839150346
489754156	Nr5a1-Cre	excitatory	154968782.460818	143034583.29027	6.17E-011	-0.0795450592	0.0312216497	-1.72E-012	-2.81E-012	51	0.0736454066	0.0207225836	0.0374851304	0.0289305309	41.0312538147	-55.4687538147	3.6236678519	4.2920565473
566541912	Nkx2-1-CreERT2	inhibitory	294455915.646009	399834489.81205	6.45E-011	-0.0720780411	0.0329272747	-4.09E-013	-2.36E-012	68	0.054272311	0.0187128348	0.0302408441	0.0297856909	35.3125	-51.53125	3.3109132694	2.7321231042
473564515	Sst-IRES-Cre	inhibitory	170051017.616601	172323874.81679	6.26E-011	-0.0718770161	0.0292181931	-6.86E-013	-7.43E-013	43	0.9499517264	-0.014584722	0.0370419518	0.0321593005	14.3125009537	-54.25	1.624742875	1.7141476027
469734859	Nr5a1-Cre	excitatory	168541015.812605	149006123.846645	8.19E-011	-0.0776824989	0.0320007896	-2.03E-012	-1.97E-012	62	0.0053528848	0.0274053866	0.0416125825	0.0344155076	36.6875	-48.96875	3.1658794898	3.0547821769
561325425	Nkx2-1-CreERT2	inhibitory	224784420.23467	251407100.555426	5.29E-011	-0.0751517754	0.0329260385	-1.42E-013	-5.94E-013	46	0.7456488459	-0.0039089431	0.0331581403	0.0329956698	23.4687519073	-54.40625	1.4204987918	1.5152462507
478412623	Sst-IRES-Cre	inhibitory	517637493.333515	711661985.160703	7.02E-011	-0.0707990017	0.0215596114	3.62E-013	0	33	0.2532969273	0.003481975	0.0161226639	0.0213788722	23.6250019073	-61.3750038147	1.6485235306	1.6799470649
322781822	Ntsr1-Cre_GN220	excitatory	307158739.019392	328394251.559167	9.20E-011	-0.0765966009	0.0299329425	-1.78E-012	-2.86E-012	193	0.2522647685	0.0114706042	0.0354234252	0.0297926707	44.3125	-55.28125	4.3148191256	4.044890222
514544971	Nr5a1-Cre	excitatory	357085063.81302	482313759.242584	1.31E-010	-0.0731240616	0.0323623685	-2.77E-012	-3.67E-012	141	0.4036534	0.0049874769	0.0260347008	0.0268371812	41.3750038147	-50.0312538147	3.8346319324	4.0411067732
534141324	Sst-IRES-Cre	inhibitory	112384167.534741	117850441.473734	1.21E-010	-0.0739191608	0.0273957768	0	-1.75E-012	53	0.5114894268	0.0032914267	0.0351890777	0.0329485433	24.6250019073	-55.7187538147	1.8944433152	1.967410558
485570335	Nr5a1-Cre	excitatory	354498005.710107	476798260.716907	9.21E-011	-0.07893028	0.0326533604	-1.60E-012	-1.66E-012	53	0.6423649527	0.0031638507	0.0310731388	0.0283620179	20.2812519073	-48.8750038147	2.2973004065	2.5704095827
502978383	Nr5a1-Cre	excitatory	125455644.0657	109628479.0086	1.24E-010	-0.0755135422	0.0293190521	-3.69E-012	-3.60E-012	93	0.1285020932	0.0242345711	0.0471295382	0.035925546	41.3750038147	-46.2812538147	3.5359502331	4.2113589015
497611660	Rorb-IRES2-Cre-D	excitatory	122544916.524133	120459893.181995	1.25E-010	-0.081351181	0.0301228167	0	-1.17E-011	104	0.6782575052	0.0055850819	0.058335869	0.0380567708	29.59375	-48.1250038147	2.1210345546	2.3970053582
474637203	Htr3a-Cre_NO152	inhibitory	111019003.4389	113224772.317239	5.97E-011	-0.0669288813	0.0250069572	-2.23E-012	-4.03E-012	56	1.1875553519	-0.0174647022	0.0461774208	0.0277386875	18.6875019073	-47.2500038147	3.2224068912	2.3681034504
477879512	Htr3a-Cre_NO152	inhibitory	108130920.607468	118899348.154466	5.96E-011	-0.0796530457	0.0386461041	-2.39E-012	-4.12E-012	39	0.0496841061	0.0250355769	0.0471817388	0.0347841408	30.625	-57.03125	3.5197433195	2.7611000357
487664070	Rbp4-Cre_KL100	excitatory	325823078.061793	405497072.777631	8.60E-011	-0.0796606789	0.0343106082	-2.00E-012	-1.71E-012	83	0.7652900274	-4.20E-005	0.0379447089	0.031626822	33.8125	-48.34375	3.3345517426	3.6195365115
481003643	Htr3a-Cre_NO152	inhibitory	120800152.20308	133768531.418832	5.87E-011	-0.0706955032	0.0307283507	-1.51E-012	-3.18E-012	57	0.4006385783	0.0100455221	0.0378200422	0.029970446	26.875	-48.7812538147	3.9003909039	2.8415160812
481136214	Htr3a-Cre_NO152	inhibitory	88874273.6121155	100768175.880156	7.53E-011	-0.0762106152	0.0349213379	-2.34E-012	-4.15E-012	54	0.8462434038	-0.0041973355	0.044980406	0.0357943434	23.125	-51.53125	3.3881581162	2.6635729426
475542907	Sst-IRES-Cre	inhibitory	135011068.419011	142521438.423426	7.12E-011	-0.0722251167	0.0248969916	8.45E-013	0	29	0.3662885894	2.02E-005	0.0261865448	0.0277394191	28.8437519073	-62.1875038147	1.456962975	1.501880568
322723785	Rorb-IRES2-Cre-D	excitatory	177200678.33848	161589831.631896	9.56E-011	-0.076783577	0.0307793405	-1.66E-012	-1.24E-012	77	0.4018616648	0.014631459	0.0371033095	0.0321391826	41.625	-45.3125	3.9183698788	3.7133648132
484742372	Pvalb-IRES-Cre	inhibitory	156630384.915043	179564067.662736	4.54E-011	-0.0757287064	0.0295021024	-4.90E-013	0	33	0.0108231557	0.0143774039	0.0265188014	0.024993511	14	-64.65625	1.2678411868	1.2837575142
476048909	Rorb-IRES2-Cre-D	excitatory	77764221.8606316	74104496.2684223	2.38E-010	-0.0663018951	0.0158745435	-5.02E-012	-5.87E-012	111	0.5939460175	0.002348959	0.0263951305	0.0237213953	32.9062538147	-48.2812538147	3.2249206239	3.1522009983
479492633	Rorb-IRES2-Cre-D	excitatory	317322375.11938	317840096.424239	8.37E-011	-0.0733264828	0.0327404317	-1.22E-012	-2.07E-012	95	0.6169722467	0.0045778465	0.0387208447	0.0341627963	49.625	-44.3125038147	3.9758365021	3.9502430441
502120615	Rorb-IRES2-Cre-D	excitatory	214755515.75626	210811231.128019	1.36E-010	-0.0742652435	0.0264509052	-2.24E-012	-4.35E-012	127	0.5180497036	0.0116458572	0.0431249706	0.0335373146	38.5625038147	-43.375	3.4161073918	4.5985135023
514530024	Nr5a1-Cre	excitatory	388514676.132868	437631090.047133	9.16E-011	-0.0763752403	0.0286083883	-1.72E-012	-2.90E-012	148	0.4391003104	0.0085906826	0.0345455463	0.0301362817	38.0000038147	-49.5000038147	3.4050395621	4.5223532312
486236426	Rbp4-Cre_KL100	excitatory	51534427.0987102	63349374.949418	2.07E-010	-0.0739472065	0.0210017062	-4.24E-012	-2.33E-012	117	0.6884739828	0.0061803669	0.0254144553	0.0242992299	36.59375	-45.9687538147	4.1464390347	4.2903579616
488770805	Pvalb-IRES-Cre	inhibitory	121230509.231654	111977412.709492	5.39E-011	-0.0751730595	0.0281956627	0	-1.70E-012	34	0.0756137435	0.015648219	0.0567424646	0.0386411384	20.5	-61.8125	1.1928839283	1.3102559698
323834998	Scnn1a-Tg3-Cre	excitatory	213026621.063962	226503398.202228	7.78E-011	-0.0730491842	0.0239762082	4.35E-013	-1.73E-012	52	0.9831052477	-0.0153943478	0.0283406593	0.0240402782	31.65625	-66.5625	2.2913726177	2.0963725832
507914933	Ntsr1-Cre_GN220	excitatory	280473052.489024	296999897.681218	5.47E-011	-0.0720521825	0.041308203	0	-3.22E-012	87	1.1867106054	-0.0135424866	0.05052988	0.0384051184	28	-44.5	2.2413271124	1.9356677665
508911693	Rbp4-Cre_KL100	excitatory	166881241.516067	207304751.104072	1.40E-010	-0.0717960644	0.0248361689	0	-4.62E-012	99	0.9111504845	-0.0029835367	0.0263852515	0.0266189185	44.28125	-44.5	4.1280991564	3.6875799159
507100117	Rorb-IRES2-Cre-D	excitatory	260151987.838645	287390790.376811	1.22E-010	-0.0808530102	0.0317748262	-2.34E-012	-3.12E-012	124	0.2863821536	0.0200562087	0.0418488227	0.0363246233	36.7187538147	-46.1562538147	2.7994870989	3.2735434442
486500736	Rorb-IRES2-Cre-D	excitatory	115045413.233476	115873224.939813	1.40E-010	-0.0780830612	0.0270493305	-4.01E-012	-3.95E-012	157	0.3077282577	0.0130901584	0.0376147082	0.0316319956	27.8437519073	-53.90625	4.1641729582	4.4389401827
482444444	Pvalb-IRES-Cre	inhibitory	95866505.7067964	106226873.919979	7.12E-011	-0.0764429016	0.0320021584	-4.20E-013	-5.27E-013	27	0.4572036079	0.0019862066	0.0293055381	0.0265318368	13.5	-57.6875038147	1.2045470956	1.3775258626
501940485	Ctgf-2A-dgCre	excitatory	345373461.805078	404605651.874468	1.27E-010	-0.061947876	0.018167632	7.57E-013	0	60	0.2776186563	0.0044358285	0.020471358	0.0235100943	35.40625	-50.0312538147	3.0127907881	2.9236388379
490982660	Rbp4-Cre_KL100	excitatory	132124549.809783	136851024.510759	9.11E-011	-0.0755313416	0.0253737866	-2.61E-012	-3.21E-012	111	1.1395594645	-0.0142403961	0.0411699182	0.0313743636	23.5937519073	-44.65625	2.5794692031	3.568559831
